VARIABLES = "X","yO2v","yN2v","Yv","P","u","T","n_tilde","delta_u","rho_mix","Mach","dp"
0.002500	0.235700	0.764300	0.940000	103992.972456	827.330632	301.274406	17904917854.555801	0.000000	1.274534	2.490078	0.000020
0.007500	0.235700	0.764300	0.940000	105690.351180	825.720920	302.555354	17904917854.555801	0.000000	1.289851	2.480147	0.000020
0.012500	0.235700	0.764300	0.940000	107417.545904	824.099228	303.842770	17904917854.555801	0.000000	1.305374	2.470206	0.000020
0.017500	0.235700	0.764300	0.940000	109174.962410	822.465574	305.136578	17904917854.555801	0.000000	1.321104	2.460258	0.000020
0.022500	0.235700	0.764300	0.940000	110963.001737	820.819981	306.436691	17904917854.555801	0.000000	1.337042	2.450302	0.000020
0.027500	0.235700	0.764300	0.940000	112782.059326	819.162481	307.743020	17904917854.555801	0.000000	1.353191	2.440339	0.000020
0.032500	0.235700	0.764300	0.940000	114632.524130	817.493114	309.055468	17904917854.555801	0.000000	1.369550	2.430371	0.000020
0.037500	0.235700	0.764300	0.940000	116514.777653	815.811928	310.373931	17904917854.555801	0.000000	1.386123	2.420397	0.000020
0.042500	0.235700	0.764300	0.940000	118429.192939	814.118977	311.698300	17904917854.555801	0.000000	1.402910	2.410419	0.000020
0.047500	0.235700	0.764300	0.940000	120376.133504	812.414328	313.028458	17904917854.555801	0.000000	1.419912	2.400437	0.000020
0.052500	0.235700	0.764300	0.940000	122355.952198	810.698055	314.364281	17904917854.555801	0.000000	1.437131	2.390453	0.000020
0.057500	0.235700	0.764300	0.940000	124368.990015	808.970243	315.705638	17904917854.555801	0.000000	1.454567	2.380467	0.000020
0.062500	0.235700	0.764300	0.940000	126415.574824	807.230987	317.052390	17904917854.555801	0.000000	1.472220	2.370480	0.000020
0.067500	0.235700	0.764300	0.940000	128496.020044	805.480392	318.404389	17904917854.555801	0.000000	1.490093	2.360494	0.000020
0.072500	0.235700	0.764300	0.940000	130610.623239	803.718576	319.761481	17904917854.555801	0.000000	1.508184	2.350509	0.000020
0.077500	0.235700	0.764300	0.940000	132759.664649	801.945667	321.123502	17904917854.555801	0.000000	1.526496	2.340527	0.000020
0.082500	0.235700	0.764300	0.940000	134943.405640	800.161808	322.490280	17904917854.555801	0.000000	1.545026	2.330548	0.000020
0.087500	0.235700	0.764300	0.940000	137162.087079	798.367152	323.861633	17904917854.555801	0.000000	1.563777	2.320574	0.000020
0.092500	0.235700	0.764300	0.940000	139415.927641	796.561868	325.237371	17904917854.555801	0.000000	1.582747	2.310606	0.000020
0.097500	0.235700	0.764300	0.940000	141705.122016	794.746136	326.617294	17904917854.555801	0.000000	1.601937	2.300645	0.000020
0.102500	0.235700	0.764300	0.940000	144029.839059	792.920155	328.001192	17904917854.555801	0.000000	1.621345	2.290693	0.000020
0.107500	0.235700	0.764300	0.940000	146390.219839	791.084136	329.388844	17904917854.555801	0.000000	1.640971	2.280750	0.000020
0.112500	0.235700	0.764300	0.940000	148786.375613	789.238308	330.780021	17904917854.555801	0.000000	1.660814	2.270819	0.000020
0.117500	0.235700	0.764300	0.940000	151218.385717	787.382913	332.174481	17904917854.555801	0.000000	1.680873	2.260900	0.000020
0.122500	0.235700	0.764300	0.940000	153686.295364	785.518215	333.571971	17904917854.555801	0.000000	1.701145	2.250996	0.000020
0.127500	0.235700	0.764300	0.940000	156190.113371	783.644494	334.972229	17904917854.555801	0.000000	1.721630	2.241107	0.000020
0.132500	0.235700	0.764300	0.940000	158729.809786	781.762046	336.374979	17904917854.555801	0.000000	1.742325	2.231236	0.000020
0.137500	0.235700	0.764300	0.940000	161305.313441	779.871191	337.779935	17904917854.555801	0.000000	1.763229	2.221384	0.000020
0.142500	0.235700	0.764300	0.940000	163916.509415	777.972265	339.186795	17904917854.555801	0.000000	1.784337	2.211552	0.000020
